driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position,position_category
21,N DE VRIES,NED,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,17,0,2,24.299999999999997,16,no_points
22,Y TSUNODA,JPN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,19,0,2,25.55,8,no_points
23,A ALBON,THA,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,9,0,1,25.0,14,points
24,G ZHOU,CHN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,20,0,2,25.8,18,no_points
27,N HULKENBERG,GER,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,5,0,2,24.5,11,no_points
31,E OCON,FRA,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,6,0,2,24.0,19,points
44,L HAMILTON,GBR,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,3,0,2,24.0,10,top3
55,C SAINZ,ESP,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,11,0,1,24.1,5,points
63,G RUSSELL,GBR,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,4,0,1,88.9,15,no_points
77,V BOTTAS,FIN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,14,0,1,24.0,9,points
81,O PIASTRI,AUS,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,8,0,2,24.1,12,no_points
1,M VERSTAPPEN,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,1,6,0,0.0,1,winner
1,M VERSTAPPEN,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,1,7,0,0.0,1,winner
2,L SARGEANT,USA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,18,0,1,23.7,17,no_points
2,L SARGEANT,USA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,18,0,1,23.7,17,no_points
4,L NORRIS,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,4,0,0,0.0,20,points
4,L NORRIS,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,4,0,0,0.0,20,points
10,P GASLY,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,9,0,0,0.0,19,points
10,P GASLY,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,9,0,0,0.0,19,points
11,S PEREZ,MEX,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,15,3,0,0.0,5,top3
11,S PEREZ,MEX,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,15,3,0,0.0,5,top3
14,F ALONSO,ESP,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,7,0,0,0.0,8,points
14,F ALONSO,ESP,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,7,0,0,0.0,8,points
16,C LECLERC,MON,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,2,0,1,23.3,3,top3
16,C LECLERC,MON,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,2,0,1,23.3,3,top3
18,L STROLL,CAN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,6,0,0,0.0,6,points
18,L STROLL,CAN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,6,0,0,0.0,6,points
20,K MAGNUSSEN,DEN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,19,0,1,23.4,7,no_points
20,K MAGNUSSEN,DEN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,19,0,1,23.4,7,no_points
21,N DE VRIES,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,20,0,1,24.0,16,no_points
21,N DE VRIES,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,20,0,1,24.0,16,no_points
22,Y TSUNODA,JPN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,16,0,1,22.7,15,no_points
22,Y TSUNODA,JPN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,16,0,1,22.7,15,no_points
23,A ALBON,THA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,10,0,1,24.9,11,no_points
23,A ALBON,THA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,10,0,1,24.9,11,no_points
24,G ZHOU,CHN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,17,0,1,22.6,10,no_points
24,G ZHOU,CHN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,17,0,1,22.6,10,no_points
27,N HULKENBERG,GER,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,8,0,1,23.3,13,no_points
27,N HULKENBERG,GER,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,8,0,1,23.3,13,no_points
31,E OCON,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,12,0,0,0.0,18,no_points
31,E OCON,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,12,0,0,0.0,18,no_points
44,L HAMILTON,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,5,0,1,22.1,4,points
44,L HAMILTON,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,5,0,1,22.1,4,points
55,C SAINZ,ESP,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,3,0,0,0.0,2,points
55,C SAINZ,ESP,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,3,0,0,0.0,2,points
63,G RUSSELL,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,11,0,1,22.5,9,points
63,G RUSSELL,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,11,0,1,22.5,9,points
77,V BOTTAS,FIN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,14,0,0,0.0,14,no_points
77,V BOTTAS,FIN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,14,0,0,0.0,14,no_points
81,O PIASTRI,AUS,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,13,0,1,22.5,12,no_points
81,O PIASTRI,AUS,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,13,0,1,22.5,12,no_points
1,M VERSTAPPEN,NED,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,1,6,4,20.125,1,winner
1,M VERSTAPPEN,NED,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,1,7,4,20.125,1,winner
2,L SARGEANT,USA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,18,0,3,20.633333333333336,17,no_points
2,L SARGEANT,USA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,18,0,3,20.633333333333336,17,no_points
4,L NORRIS,GBR,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,4,0,3,20.400000000000002,20,points
4,L NORRIS,GBR,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,4,0,3,20.400000000000002,20,points
10,P GASLY,FRA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,9,0,3,21.96666666666667,19,points
10,P GASLY,FRA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,9,0,3,21.96666666666667,19,points
11,S PEREZ,MEX,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,15,3,3,20.066666666666666,5,top3
11,S PEREZ,MEX,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,15,3,3,20.066666666666666,5,top3
14,F ALONSO,ESP,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,7,0,3,20.266666666666666,8,points
14,F ALONSO,ESP,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,7,0,3,20.266666666666666,8,points
16,C LECLERC,MON,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,2,0,3,20.366666666666664,3,top3
16,C LECLERC,MON,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,2,0,3,20.366666666666664,3,top3
18,L STROLL,CAN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,6,0,4,21.175,6,points
18,L STROLL,CAN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,6,0,4,21.175,6,points
20,K MAGNUSSEN,DEN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,19,0,3,24.766666666666666,7,no_points
20,K MAGNUSSEN,DEN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,19,0,3,24.766666666666666,7,no_points
21,N DE VRIES,NED,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,20,0,3,19.766666666666666,16,no_points
21,N DE VRIES,NED,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,20,0,3,19.766666666666666,16,no_points
22,Y TSUNODA,JPN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,16,0,4,23.575,15,no_points
22,Y TSUNODA,JPN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,16,0,4,23.575,15,no_points
23,A ALBON,THA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,10,0,3,21.933333333333334,11,no_points
23,A ALBON,THA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,10,0,3,21.933333333333334,11,no_points
24,G ZHOU,CHN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,17,0,3,21.2,10,no_points
24,G ZHOU,CHN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,17,0,3,21.2,10,no_points
27,N HULKENBERG,GER,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,8,0,2,19.25,13,no_points
27,N HULKENBERG,GER,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,8,0,2,19.25,13,no_points
31,E OCON,FRA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,12,0,3,23.5,18,no_points
31,E OCON,FRA,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,12,0,3,23.5,18,no_points
44,L HAMILTON,GBR,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,5,0,3,22.0,4,points
44,L HAMILTON,GBR,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,5,0,3,22.0,4,points
55,C SAINZ,ESP,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,3,0,3,23.666666666666668,2,points
55,C SAINZ,ESP,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,3,0,3,23.666666666666668,2,points
63,G RUSSELL,GBR,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,11,0,3,20.599999999999998,9,points
63,G RUSSELL,GBR,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,11,0,3,20.599999999999998,9,points
77,V BOTTAS,FIN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,14,0,3,23.566666666666666,14,no_points
77,V BOTTAS,FIN,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,14,0,3,23.566666666666666,14,no_points
81,O PIASTRI,AUS,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,13,0,4,22.975,12,no_points
81,O PIASTRI,AUS,2023,Race,2023-07-02,13:00:00,2023-07-02,15:00:00,02:00:00,13,0,4,22.975,12,no_points
1,M VERSTAPPEN,NED,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,1,8,1,29.0,8,winner
2,L SARGEANT,USA,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,14,0,1,28.8,7,no_points
4,L NORRIS,GBR,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,2,0,1,28.4,12,top3
10,P GASLY,FRA,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,10,0,1,28.4,4,no_points
11,S PEREZ,MEX,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,15,3,1,28.0,14,points
14,F ALONSO,ESP,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,9,0,1,28.6,3,points
16,C LECLERC,MON,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,4,0,2,28.5,1,points
18,L STROLL,CAN,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,12,0,1,28.5,13,no_points
20,K MAGNUSSEN,DEN,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,19,0,0,0.0,15,no_points
21,N DE VRIES,NED,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,18,0,2,28.299999999999997,11,no_points
22,Y TSUNODA,JPN,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,16,0,2,28.450000000000003,10,no_points
23,A ALBON,THA,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,8,0,1,29.6,2,points
24,G ZHOU,CHN,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,17,0,3,30.7,20,no_points
27,N HULKENBERG,GER,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,11,0,2,35.95,19,no_points
31,E OCON,FRA,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,13,0,0,0.0,16,no_points
44,L HAMILTON,GBR,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,7,0,1,29.1,5,top3
55,C SAINZ,ESP,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,5,0,1,28.8,6,points
63,G RUSSELL,GBR,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,6,0,1,29.4,9,points
77,V BOTTAS,FIN,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,20,0,1,29.6,18,no_points
81,O PIASTRI,AUS,2023,Race,2023-07-09,14:00:00,2023-07-09,16:00:00,01:00:00,3,0,1,28.6,17,points
1,M VERSTAPPEN,NED,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,2,9,2,21.5,2,winner
2,L SARGEANT,USA,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,20,0,2,23.05,17,no_points
3,D RICCIARDO,AUS,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,13,0,2,22.049999999999997,18,no_points
4,L NORRIS,GBR,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,3,0,2,21.45,5,top3
10,P GASLY,FRA,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,15,0,0,0.0,16,no_points
11,S PEREZ,MEX,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,9,3,2,21.3,3,top3
14,F ALONSO,ESP,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,8,0,2,23.5,9,points
16,C LECLERC,MON,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,6,0,2,24.9,7,points
18,L STROLL,CAN,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,14,0,2,22.15,11,points
20,K MAGNUSSEN,DEN,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,19,0,2,22.4,15,no_points
22,Y TSUNODA,JPN,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,17,0,2,23.6,20,no_points
23,A ALBON,THA,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,16,0,2,21.85,13,no_points
24,G ZHOU,CHN,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,5,0,2,26.0,12,no_points
27,N HULKENBERG,GER,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,10,0,2,22.4,4,no_points
31,E OCON,FRA,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,12,0,0,0.0,19,no_points
44,L HAMILTON,GBR,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,1,0,2,21.799999999999997,1,points
55,C SAINZ,ESP,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,11,0,2,21.7,8,points
63,G RUSSELL,GBR,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,18,0,2,21.700000000000003,6,points
77,V BOTTAS,FIN,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,7,0,2,22.65,10,no_points
81,O PIASTRI,AUS,2023,Race,2023-07-23,13:00:00,2023-07-23,15:00:00,02:00:00,4,0,2,21.55,14,points
1,M VERSTAPPEN,NED,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,6,10,1,24.3,20,winner
1,M VERSTAPPEN,NED,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,6,11,1,24.3,20,winner
2,L SARGEANT,USA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,18,0,1,24.9,16,no_points
2,L SARGEANT,USA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,18,0,1,24.9,16,no_points
3,D RICCIARDO,AUS,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,19,0,0,0.0,9,no_points
3,D RICCIARDO,AUS,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,19,0,0,0.0,9,no_points
4,L NORRIS,GBR,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,7,0,1,26.3,3,points
4,L NORRIS,GBR,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,7,0,1,26.3,3,points
10,P GASLY,FRA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,12,0,0,0.0,18,no_points
10,P GASLY,FRA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,12,0,0,0.0,18,no_points
11,S PEREZ,MEX,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,2,3,0,0.0,5,top3
11,S PEREZ,MEX,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,2,3,0,0.0,5,top3
14,F ALONSO,ESP,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,9,0,1,23.9,11,points
14,F ALONSO,ESP,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,9,0,1,23.9,11,points
16,C LECLERC,MON,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,1,0,1,26.5,4,top3
16,C LECLERC,MON,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,1,0,1,26.5,4,top3
18,L STROLL,CAN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,10,0,0,0.0,17,points
18,L STROLL,CAN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,10,0,0,0.0,17,points
20,K MAGNUSSEN,DEN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,16,0,1,24.4,8,no_points
20,K MAGNUSSEN,DEN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,16,0,1,24.4,8,no_points
22,Y TSUNODA,JPN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,11,0,1,23.3,7,points
22,Y TSUNODA,JPN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,11,0,1,23.3,7,points
23,A ALBON,THA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,15,0,0,0.0,6,no_points
23,A ALBON,THA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,15,0,0,0.0,6,no_points
24,G ZHOU,CHN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,17,0,1,24.8,15,no_points
24,G ZHOU,CHN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,17,0,1,24.8,15,no_points
27,N HULKENBERG,GER,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,20,0,0,0.0,10,no_points
27,N HULKENBERG,GER,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,20,0,0,0.0,10,no_points
31,E OCON,FRA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,14,0,1,24.0,19,points
31,E OCON,FRA,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,14,0,1,24.0,19,points
44,L HAMILTON,GBR,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,3,0,0,0.0,12,points
44,L HAMILTON,GBR,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,3,0,0,0.0,12,points
55,C SAINZ,ESP,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,4,0,0,0.0,1,no_points
55,C SAINZ,ESP,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,4,0,0,0.0,1,no_points
63,G RUSSELL,GBR,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,8,0,1,24.5,13,points
63,G RUSSELL,GBR,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,8,0,1,24.5,13,points
77,V BOTTAS,FIN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,13,0,0,0.0,14,no_points
77,V BOTTAS,FIN,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,13,0,0,0.0,14,no_points
81,O PIASTRI,AUS,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,5,0,0,0.0,2,no_points
81,O PIASTRI,AUS,2023,Sprint,2023-07-29,15:05:00,2023-07-29,15:35:00,02:00:00,5,0,0,0.0,2,no_points
1,M VERSTAPPEN,NED,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,6,10,2,22.9,20,winner
1,M VERSTAPPEN,NED,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,6,11,2,22.9,20,winner
2,L SARGEANT,USA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,18,0,3,23.5,16,no_points
2,L SARGEANT,USA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,18,0,3,23.5,16,no_points
3,D RICCIARDO,AUS,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,19,0,2,23.0,9,no_points
3,D RICCIARDO,AUS,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,19,0,2,23.0,9,no_points
4,L NORRIS,GBR,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,7,0,2,24.35,3,points
4,L NORRIS,GBR,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,7,0,2,24.35,3,points
10,P GASLY,FRA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,12,0,1,25.6,18,no_points
10,P GASLY,FRA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,12,0,1,25.6,18,no_points
11,S PEREZ,MEX,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,2,3,2,23.15,5,top3
11,S PEREZ,MEX,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,2,3,2,23.15,5,top3
14,F ALONSO,ESP,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,9,0,2,23.35,11,points
14,F ALONSO,ESP,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,9,0,2,23.35,11,points
16,C LECLERC,MON,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,1,0,2,23.15,4,top3
16,C LECLERC,MON,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,1,0,2,23.15,4,top3
18,L STROLL,CAN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,10,0,1,25.3,17,points
18,L STROLL,CAN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,10,0,1,25.3,17,points
20,K MAGNUSSEN,DEN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,16,0,2,23.55,8,no_points
20,K MAGNUSSEN,DEN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,16,0,2,23.55,8,no_points
22,Y TSUNODA,JPN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,11,0,2,22.65,7,points
22,Y TSUNODA,JPN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,11,0,2,22.65,7,points
23,A ALBON,THA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,15,0,3,24.0,6,no_points
23,A ALBON,THA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,15,0,3,24.0,6,no_points
24,G ZHOU,CHN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,17,0,2,24.2,15,no_points
24,G ZHOU,CHN,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,17,0,2,24.2,15,no_points
27,N HULKENBERG,GER,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,20,0,2,24.85,10,no_points
27,N HULKENBERG,GER,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,20,0,2,24.85,10,no_points
31,E OCON,FRA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,14,0,2,23.15,19,points
31,E OCON,FRA,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,14,0,2,23.15,19,points
44,L HAMILTON,GBR,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,3,0,3,23.03333333333333,12,points
44,L HAMILTON,GBR,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,3,0,3,23.03333333333333,12,points
55,C SAINZ,ESP,2023,Race,2023-07-30,13:00:00,2023-07-30,15:00:00,02:00:00,4,0,1,23.3,1,no_points
